riotIdGameName,games_played,win_y,challenges.damagePerMinute,challenges.dodgeSkillShotsSmallWindow,challenges.goldPerMinute,challenges.kda,challenges.killParticipation,challenges.laneMinionsFirst10Minutes,challenges.quickSoloKills,challenges.saveAllyFromDeath,challenges.skillshotsDodged,challenges.survivedSingleDigitHpCount,challenges.teamDamagePercentage,challenges.visionScorePerMinute,assists,assistMePings,championId,damageDealtToBuildings,damageDealtToObjectives,dangerPings,enemyMissingPings,kills,deaths,dragonKills,challenges.earlyLaningPhaseGoldExpAdvantage,challenges.laningPhaseGoldExpAdvantage,champExperience,goldEarned,neutralMinionsKilled,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,totalMinionsKilled,challenges.laneMinionsFirst10Minutes.1,challenges.maxCsAdvantageOnLaneOpponent,gameDuration,challenges.turretPlatesTaken,challenges.soloKills,challenges.killParticipation.1,challenges.kda.1,challenges.damageTakenOnTeamPercentage,totalTimeSpentDead,champLevel,challenges.maxLevelLeadLaneOpponent,totalHealsOnTeammates,challenges.effectiveHealAndShielding,totalTimeCCDealt,challenges.wardTakedownsBefore20M,junglecsPerMinute,csPerMinute,timeDead,role
hi im charky,1,100.0,1608.650424335952,13.0,731.9156363985387,4.714285714285714,0.717391304347826,17.0,0.0,0.0,92.0,0.0,0.2345949914567053,0.0,19.0,0.0,50.0,1571.0,1571.0,0.0,0.0,14.0,7.0,0.0,,,16353.0,11951.0,0.0,0.0,0.0,30.0,17.0,,979.0,0.0,0.0,0.717391304347826,4.714285714285714,0.308683240892646,167.0,16.0,,0.0,0.0,120.0,0.0,0.0,1.838610827374872,0.170582226762002,aram
high sens player,1,0.0,802.5885684452896,0.0,644.8220596656143,1.5714285714285714,0.5238095238095238,16.0,0.0,0.0,15.0,0.0,0.1974583752839571,0.0,9.0,0.0,498.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,,,6503.0,5901.0,0.0,0.0,0.0,16.0,16.0,,549.0,0.0,0.0,0.5238095238095238,1.5714285714285714,0.1639001128574411,126.0,10.0,,0.0,0.0,44.0,0.0,0.0,1.7486338797814207,0.2295081967213114,aram
hihellohai,1,100.0,3672.7346729710175,0.0,917.0480169440868,6.333333333333333,0.7916666666666666,36.0,0.0,1.0,10.0,0.0,0.3677540303917462,0.0,27.0,2.0,18.0,4153.0,4153.0,0.0,0.0,30.0,9.0,0.0,,,25483.0,18670.0,0.0,0.0,0.0,103.0,36.0,,1221.0,0.0,2.0,0.7916666666666666,6.333333333333333,0.2275823306397595,219.0,18.0,,987.0,987.0999755859376,86.0,0.0,0.0,5.061425061425061,0.1793611793611793,aram
hiimtroncat,1,0.0,3187.635780285957,19.0,638.5441282709156,3.411764705882353,0.6666666666666666,24.0,0.0,0.0,135.0,0.0,0.2528832187011164,0.0,41.0,0.0,81.0,4401.0,4401.0,0.0,0.0,17.0,17.0,0.0,,,32413.0,19837.0,0.0,0.0,0.0,83.0,24.0,,1863.0,0.0,0.0,0.6666666666666666,3.411764705882353,0.1592563498192928,480.0,18.0,,0.0,0.0,48.0,0.0,0.0,2.6731078904991947,0.2576489533011272,aram
hjorth54311,1,0.0,2161.628059804916,0.0,701.5407200994913,2.076923076923077,0.8181818181818182,35.0,0.0,0.0,30.0,0.0,0.3179466935136934,0.0,16.0,0.0,86.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,,,15054.0,11573.0,0.0,0.0,0.0,54.0,35.0,,989.0,0.0,1.0,0.8181818181818182,2.076923076923077,0.2671469931039785,268.0,16.0,,0.0,0.0,162.0,0.0,0.0,3.2760364004044487,0.2709807886754297,aram
hopeloze slet,1,0.0,2081.700716358223,0.0,844.9551527989395,4.5,0.75,46.0,0.0,0.0,59.0,0.0,0.3075408895312149,0.0,18.0,0.0,166.0,1212.0,1212.0,0.0,0.0,27.0,10.0,0.0,,,27953.0,21410.0,0.0,0.0,0.0,139.0,46.0,,1520.0,0.0,3.0,0.75,4.5,0.1449548675819473,283.0,18.0,,0.0,0.0,0.0,0.0,0.0,5.486842105263158,0.1861842105263157,aram
hornknee,1,100.0,1179.4626754282672,16.0,706.866082297631,2.7142857142857144,0.4318181818181818,13.0,0.0,0.0,136.0,0.0,0.1881135804444694,0.0,14.0,0.0,131.0,2143.0,2143.0,0.0,0.0,5.0,7.0,0.0,,,16434.0,11209.0,0.0,0.0,0.0,30.0,13.0,,950.0,0.0,1.0,0.4318181818181818,2.7142857142857144,0.1758775559505904,168.0,16.0,,0.0,0.0,58.0,0.0,0.0,1.894736842105263,0.1768421052631578,aram
huelemarmotas,1,0.0,1345.6760701424462,0.0,688.8100562414241,3.2222222222222223,0.6904761904761905,12.0,0.0,0.0,41.0,0.0,0.2154061544728999,0.0,12.0,0.0,31.0,66.0,66.0,0.0,1.0,17.0,9.0,0.0,,,15127.0,11933.0,0.0,0.0,0.0,22.0,12.0,,1039.0,0.0,2.0,0.6904761904761905,3.2222222222222223,0.3380929762306588,227.0,16.0,,264.0,264.4116516113281,378.0,0.0,0.0,1.2704523580365736,0.2184793070259865,aram
hutzsi,1,0.0,2213.780399089589,0.0,757.4507846602378,2.625,0.6176470588235294,22.0,0.0,0.0,18.0,0.0,0.2391876503086909,0.0,21.0,0.0,29.0,1789.0,1789.0,0.0,1.0,21.0,16.0,0.0,,,23553.0,16985.0,0.0,0.0,0.0,65.0,22.0,,1345.0,0.0,2.0,0.6176470588235294,2.625,0.1718299598906957,436.0,18.0,,0.0,0.0,123.0,0.0,0.0,2.899628252788104,0.3241635687732342,aram
i got hacked xD,1,100.0,1398.5063788293526,0.0,697.7702115860003,6.125,0.7424242424242424,4.0,0.0,0.0,16.0,0.0,0.1762363103733637,0.0,33.0,0.0,412.0,885.0,885.0,0.0,0.0,16.0,8.0,0.0,,,24209.0,15677.0,0.0,0.0,0.0,12.0,4.0,,1347.0,0.0,0.0,0.7424242424242424,6.125,0.2252826569138027,238.0,18.0,,269.0,6734.34912109375,149.0,0.0,0.0,0.534521158129176,0.1766889383815887,aram
i have ligma,1,100.0,2022.229899969484,20.0,917.678626882134,3.1,0.5849056603773585,27.0,0.0,0.0,138.0,0.0,0.2850706750699347,0.0,8.0,0.0,11.0,254.0,254.0,0.0,0.0,23.0,10.0,0.0,,,17281.0,14960.0,0.0,0.0,0.0,47.0,27.0,,978.0,0.0,1.0,0.5849056603773585,3.1,0.1933476652235495,258.0,17.0,,0.0,0.0,3.0,0.0,0.0,2.8834355828220857,0.263803680981595,aram
i like grills,1,0.0,775.3810646736475,0.0,614.4142232462789,1.6363636363636365,0.5142857142857142,12.0,0.0,0.0,22.0,0.0,0.1441274490669365,0.0,13.0,0.0,24.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,,,13958.0,9738.0,0.0,0.0,0.0,20.0,12.0,,950.0,0.0,0.0,0.5142857142857142,1.6363636363636365,0.2182953595111539,267.0,15.0,,0.0,0.0,31.0,0.0,0.0,1.263157894736842,0.2810526315789474,aram
i like sushi lol,1,0.0,1293.7487766914228,0.0,706.4582528027639,1.5,0.6,11.0,0.0,0.0,13.0,0.0,0.3015341269293815,0.0,8.0,0.0,103.0,75.0,75.0,0.0,0.0,4.0,8.0,0.0,,,7843.0,7046.0,0.0,0.0,0.0,11.0,11.0,,598.0,0.0,1.0,0.6,1.5,0.2436567285983409,153.0,11.0,,0.0,0.0,42.0,0.0,0.0,1.1036789297658862,0.2558528428093645,aram
i0ne,1,100.0,797.1006048299624,11.0,674.020419758669,2.4444444444444446,0.4489795918367347,22.0,0.0,0.0,104.0,0.0,0.1205807645687736,0.0,14.0,0.0,11.0,3339.0,3339.0,0.0,0.0,8.0,9.0,0.0,,,18599.0,13812.0,0.0,0.0,0.0,62.0,22.0,,1229.0,0.0,0.0,0.4489795918367347,2.4444444444444446,0.2335469786730581,195.0,18.0,,0.0,0.0,0.0,0.0,0.0,3.0268510984540278,0.1586655817737998,aram
iF 731,1,100.0,1043.420334636588,0.0,772.3434633396258,12.333333333333334,0.7708333333333334,44.0,0.0,0.0,16.0,0.0,0.1639227120076558,0.0,36.0,0.0,4.0,2564.0,2564.0,0.0,0.0,1.0,3.0,0.0,,,12063.0,9686.0,0.0,0.0,0.0,51.0,44.0,,752.0,0.0,0.0,0.7708333333333334,12.333333333333334,0.1229968550393073,69.0,14.0,,0.0,0.0,75.0,0.0,0.0,4.069148936170213,0.0917553191489361,aram
iLSablepistola,1,100.0,1654.6129516893334,11.0,647.4093569041736,1.9545454545454544,0.5308641975308642,26.0,0.0,0.0,115.0,0.0,0.170636097289867,0.0,34.0,0.0,498.0,107.0,107.0,0.0,0.0,9.0,22.0,0.0,,,26464.0,15902.0,0.0,0.0,0.0,78.0,26.0,,1473.0,0.0,2.0,0.5308641975308642,1.9545454545454544,0.256112067258632,616.0,18.0,,0.0,0.0,23.0,0.0,0.0,3.1771894093686357,0.418194161575017,aram
iNg,1,0.0,2319.728854189445,2.0,641.1221112264934,3.1818181818181817,0.813953488372093,19.0,0.0,1.0,79.0,1.0,0.2692588305546051,0.0,26.0,0.0,82.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,,,20196.0,12584.0,0.0,0.0,0.0,35.0,19.0,,1177.0,0.0,1.0,0.813953488372093,3.1818181818181817,0.2585751354368164,264.0,18.0,,973.0,973.5599365234376,81.0,0.0,0.0,1.784197111299915,0.2242990654205607,aram
iTwiisTz,1,100.0,1908.651795821404,102.0,653.3572364788017,3.111111111111111,0.6292134831460674,20.0,0.0,1.0,595.0,0.0,0.174320349076071,0.0,47.0,0.0,75.0,2428.0,2428.0,0.0,0.0,9.0,18.0,0.0,,,31698.0,17502.0,0.0,0.0,0.0,80.0,20.0,,1607.0,0.0,0.0,0.6292134831460674,3.111111111111111,0.272995665879118,528.0,18.0,,308.0,308.4825134277344,224.0,0.0,0.0,2.9869321717486,0.328562538892346,aram
iTzMe Circle,1,0.0,2662.9172994111186,8.0,811.5997179730866,3.2666666666666666,0.6621621621621622,20.0,0.0,0.0,121.0,0.0,0.3232369322273815,0.0,18.0,0.0,19.0,271.0,271.0,0.0,0.0,31.0,15.0,0.0,,,25811.0,18759.0,0.0,0.0,0.0,64.0,20.0,,1386.0,0.0,2.0,0.6621621621621622,3.2666666666666666,0.4591987420255954,376.0,18.0,,0.0,0.0,433.0,0.0,0.0,2.7705627705627704,0.2712842712842713,aram
iVortex69,1,0.0,2129.5964795808527,7.0,724.4023625008748,2.6875,0.7166666666666667,25.0,0.0,0.0,122.0,0.0,0.2341279579958344,0.0,26.0,0.0,104.0,554.0,554.0,0.0,1.0,17.0,16.0,0.0,,,21305.0,16776.0,0.0,0.0,0.0,65.0,25.0,,1389.0,0.0,0.0,0.7166666666666667,2.6875,0.1823392750103886,429.0,18.0,,0.0,0.0,227.0,0.0,0.0,2.8077753779697625,0.3088552915766738,aram
iamAnHotShacoXX,1,0.0,1079.79412083279,0.0,567.1554300168825,1.6923076923076923,0.44,18.0,0.0,0.0,47.0,0.0,0.1689496339644909,0.0,18.0,0.0,875.0,111.0,111.0,0.0,6.0,4.0,13.0,0.0,,,23693.0,13802.0,0.0,0.0,0.0,50.0,18.0,,1460.0,0.0,1.0,0.44,1.6923076923076923,0.2715706255401375,387.0,18.0,,0.0,0.0,80.0,0.0,0.0,2.054794520547945,0.2650684931506849,aram
iamcrissi,1,0.0,1740.784931661066,23.0,633.0580844648688,3.0,0.5853658536585366,23.0,0.0,0.0,165.0,0.0,0.2596170705824721,0.0,18.0,1.0,161.0,504.0,504.0,0.0,1.0,6.0,8.0,0.0,,,16913.0,10447.0,0.0,0.0,0.0,39.0,23.0,,990.0,0.0,0.0,0.5853658536585366,3.0,0.1668479692523509,163.0,17.0,,593.0,593.2999877929688,193.0,0.0,0.0,2.363636363636364,0.1646464646464646,aram
igwbgtheshy,1,0.0,1869.1434697406,0.0,756.9670065582222,4.444444444444445,0.8888888888888888,53.0,0.0,0.0,21.0,0.0,0.2591288234428914,0.0,29.0,0.0,145.0,4477.0,4477.0,0.0,2.0,11.0,9.0,0.0,,,18202.0,14413.0,0.0,0.0,0.0,91.0,53.0,,1142.0,0.0,0.0,0.8888888888888888,4.444444444444445,0.156633073083854,207.0,17.0,,0.0,0.0,0.0,4.0,0.0,4.78108581436077,0.1812609457092819,aram
ikyk,1,100.0,1741.5082036649046,0.0,753.8087386611662,6.6,0.66,19.0,0.0,0.0,18.0,0.0,0.2091806699145282,0.0,23.0,0.0,63.0,2991.0,2991.0,0.0,1.0,10.0,5.0,0.0,,,13542.0,10353.0,0.0,0.0,0.0,23.0,19.0,,823.0,0.0,0.0,0.66,6.6,0.1443303731861063,116.0,15.0,,0.0,0.0,18.0,0.0,0.0,1.6767922235722963,0.1409477521263669,aram
ildav3,1,100.0,1489.4421788944917,0.0,787.490113087275,6.5,0.6724137931034483,27.0,0.0,0.0,28.0,0.0,0.1881181471570458,0.0,27.0,0.0,875.0,1863.0,1863.0,0.0,0.0,12.0,6.0,0.0,,,15737.0,11869.0,0.0,0.0,0.0,45.0,27.0,,904.0,0.0,0.0,0.6724137931034483,6.5,0.2347717835988961,152.0,16.0,,0.0,0.0,62.0,0.0,0.0,2.9867256637168142,0.168141592920354,aram
ileq,1,100.0,2017.5423454902195,0.0,1054.8071340605388,12.0,0.8135593220338984,18.0,0.0,0.0,23.0,0.0,0.2065834478855423,0.0,28.0,0.0,80.0,1545.0,1545.0,0.0,0.0,20.0,4.0,0.0,,,11441.0,11562.0,0.0,0.0,0.0,21.0,18.0,,657.0,0.0,0.0,0.8135593220338984,12.0,0.1893443876312647,88.0,14.0,,0.0,0.0,46.0,0.0,0.0,1.9178082191780823,0.1339421613394216,aram
ilsati,1,100.0,1383.4270153851503,15.0,670.1090125156745,5.6,0.5714285714285714,20.0,0.0,0.0,114.0,0.0,0.2081632123030374,0.0,23.0,0.0,36.0,3684.0,3684.0,0.0,0.0,5.0,5.0,0.0,,,17742.0,11078.0,0.0,0.0,0.0,39.0,20.0,,991.0,0.0,0.0,0.5714285714285714,5.6,0.3008775646403225,102.0,17.0,,0.0,0.0,113.0,2.0,0.0,2.361251261352169,0.1029263370332997,aram
ilyRaven,1,0.0,1317.9478651113036,7.0,654.4025464427083,2.1666666666666665,0.6842105263157895,14.0,0.0,0.0,109.0,0.0,0.2026606523530696,0.0,19.0,0.0,23.0,229.0,229.0,0.0,1.0,7.0,12.0,0.0,,,15563.0,10937.0,0.0,0.0,0.0,30.0,14.0,,1002.0,0.0,1.0,0.6842105263157895,2.1666666666666665,0.4216109205208746,229.0,16.0,,168.0,168.70596313476562,199.0,0.0,0.0,1.796407185628743,0.2285429141716566,aram
ilyaah,1,0.0,1083.9295390794964,7.0,606.2160465806289,1.7058823529411764,0.5918367346938775,46.0,0.0,0.0,154.0,0.0,0.170670927938991,0.0,25.0,0.0,39.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,,,28565.0,17842.0,0.0,0.0,0.0,111.0,46.0,,1765.0,0.0,0.0,0.5918367346938775,1.7058823529411764,0.2030666688447863,483.0,18.0,,0.0,0.0,90.0,5.0,0.0,3.773371104815864,0.2736543909348441,aram
im finna buss,1,100.0,1116.2360875303762,3.0,651.4386617674086,9.0,0.8571428571428571,7.0,0.0,1.0,47.0,0.0,0.1075075243124841,0.0,49.0,0.0,117.0,2335.0,2335.0,0.0,7.0,5.0,6.0,0.0,,,21024.0,13156.0,0.0,0.0,0.0,19.0,7.0,,1211.0,0.0,0.0,0.8571428571428571,9.0,0.0901261283088275,173.0,18.0,,628.0,18373.349609375,534.0,0.0,0.0,0.9413707679603632,0.1428571428571428,aram
imwithsexy,1,100.0,1348.7849756257403,0.0,676.9047450511587,8.0,0.5245901639344263,12.0,0.0,0.0,6.0,0.0,0.1714435142801959,0.0,22.0,0.0,35.0,1914.0,1914.0,0.0,2.0,10.0,4.0,0.0,,,17616.0,12381.0,0.0,0.0,0.0,31.0,12.0,,1097.0,0.0,0.0,0.5245901639344263,8.0,0.1201622927273304,109.0,17.0,,0.0,0.0,256.0,0.0,0.0,1.6955332725615313,0.0993618960802187,aram
inXidiousPsych,1,0.0,1305.576296782274,7.0,621.4412993333509,1.5,0.5555555555555556,11.0,0.0,0.0,70.0,0.0,0.2405491134417093,0.0,8.0,0.0,63.0,0.0,0.0,0.0,1.0,7.0,10.0,0.0,,,9639.0,8233.0,0.0,0.0,0.0,14.0,11.0,,794.0,0.0,0.0,0.5555555555555556,1.5,0.2135896634829369,184.0,12.0,,218.0,218.00001525878903,9.0,0.0,0.0,1.057934508816121,0.2317380352644836,aram
insane098,1,100.0,1693.634915219853,7.0,732.3920972975417,6.0,0.7777777777777778,12.0,0.0,0.0,70.0,0.0,0.2577638793033968,0.0,29.0,0.0,115.0,1064.0,1064.0,0.0,0.0,13.0,7.0,0.0,,,16584.0,12086.0,0.0,0.0,0.0,24.0,12.0,,990.0,0.0,1.0,0.7777777777777778,6.0,0.1386819179858456,175.0,17.0,,0.0,0.0,132.0,0.0,0.0,1.4545454545454546,0.1767676767676767,aram
ioptyu2,1,0.0,1291.59812446729,0.0,680.9545258256684,2.833333333333333,0.5862068965517241,25.0,0.0,0.0,8.0,0.0,0.1325330273020542,0.0,26.0,0.0,134.0,522.0,522.0,0.0,0.0,8.0,12.0,0.0,,,17726.0,12426.0,0.0,0.0,0.0,51.0,25.0,,1094.0,0.0,0.0,0.5862068965517241,2.833333333333333,0.1119684864686544,301.0,17.0,,0.0,0.0,263.0,0.0,0.0,2.7970749542961606,0.2751371115173674,aram
iplott1,1,100.0,840.673442063009,1.0,677.5427491567632,2.2222222222222223,0.5128205128205128,33.0,0.0,0.0,26.0,0.0,0.1507656003259277,0.0,16.0,0.0,119.0,2204.0,2204.0,0.0,0.0,4.0,9.0,0.0,,,14294.0,11323.0,0.0,0.0,0.0,50.0,33.0,,1002.0,0.0,0.0,0.5128205128205128,2.2222222222222223,0.1611283544708995,172.0,15.0,,0.0,0.0,72.0,0.0,0.0,2.9940119760479043,0.1716566866267465,aram
iransilv4,1,100.0,1467.8265216237264,0.0,678.9669547484431,3.4,0.6623376623376623,20.0,0.0,0.0,15.0,0.0,0.1709950991443545,0.0,34.0,0.0,45.0,3843.0,3843.0,0.0,0.0,17.0,15.0,0.0,,,37208.0,19855.0,0.0,0.0,0.0,91.0,20.0,,1754.0,0.0,0.0,0.6623376623376623,3.4,0.1855091530905513,458.0,18.0,,0.0,0.0,179.0,0.0,0.0,3.112884834663626,0.2611174458380844,aram
ireon,1,100.0,2736.379548877456,1.0,708.3279978843536,5.25,0.7304347826086957,42.0,0.0,0.0,58.0,0.0,0.2049546603111787,0.0,56.0,2.0,800.0,876.0,876.0,0.0,0.0,28.0,16.0,0.0,,,53139.0,27966.0,0.0,0.0,0.0,206.0,42.0,,2368.0,0.0,0.0,0.7304347826086957,5.25,0.1157996378099159,580.0,18.0,,0.0,0.0,1041.0,0.0,0.0,5.219594594594595,0.2449324324324324,aram
irohsoback,1,0.0,1163.9004935929004,0.0,775.0065636957535,3.4285714285714284,0.7741935483870968,34.0,0.0,0.0,28.0,0.0,0.2224744611993067,0.0,19.0,0.0,236.0,596.0,596.0,0.0,0.0,5.0,7.0,0.0,,,9946.0,9139.0,0.0,0.0,0.0,38.0,34.0,,707.0,0.0,1.0,0.7741935483870968,3.4285714285714284,0.1389760862424444,153.0,12.0,,0.0,0.0,19.0,0.0,0.0,3.2248939179632248,0.2164073550212164,aram
its moiding time,1,100.0,1399.8842848272518,0.0,716.9249299550264,4.5,0.6923076923076923,20.0,0.0,0.0,24.0,0.0,0.1654200262584672,0.0,30.0,0.0,6.0,1154.0,1154.0,0.0,0.0,6.0,8.0,0.0,,,16492.0,11021.0,0.0,0.0,0.0,35.0,20.0,,922.0,0.0,0.0,0.6923076923076923,4.5,0.2863856985390222,183.0,17.0,,0.0,0.0,177.0,0.0,0.0,2.27765726681128,0.1984815618221258,aram
itskguys,1,0.0,1262.550704649114,0.0,604.7962031216862,2.6666666666666665,0.5581395348837209,11.0,0.0,0.0,35.0,0.0,0.148670046626827,0.0,18.0,1.0,897.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,,,13894.0,9960.0,0.0,0.0,0.0,13.0,11.0,,988.0,0.0,1.0,0.5581395348837209,2.6666666666666665,0.3497079351920418,221.0,15.0,,0.0,2229.015625,148.0,0.0,0.0,0.7894736842105264,0.2236842105263158,aram
itsucko,1,100.0,1098.9728384995103,1.0,704.7873498933158,1.7333333333333334,0.5,9.0,0.0,0.0,15.0,0.0,0.1546954496670095,0.0,17.0,0.0,11.0,1230.0,1230.0,0.0,2.0,9.0,15.0,0.0,,,13530.0,11744.0,0.0,0.0,0.0,16.0,9.0,,999.0,0.0,1.0,0.5,1.7333333333333334,0.3557165099054181,298.0,15.0,,0.0,0.0,18.0,1.0,0.0,0.9609609609609612,0.2982982982982983,aram
jacktrack,1,0.0,2308.891849357156,9.0,775.7896063281756,4.25,0.7083333333333334,27.0,0.0,0.0,70.0,0.0,0.2467948408674107,0.0,27.0,0.0,21.0,1752.0,1752.0,0.0,2.0,24.0,12.0,0.0,,,21450.0,16515.0,0.0,0.0,0.0,56.0,27.0,,1277.0,0.0,0.0,0.7083333333333334,4.25,0.1378329914941087,321.0,18.0,,0.0,0.0,123.0,0.0,0.0,2.6311667971808923,0.2513703993735317,aram
jaguar727,1,100.0,1204.7053951187197,0.0,779.0480327923292,14.0,0.717948717948718,13.0,0.0,0.0,6.0,0.0,0.1589501586066886,0.0,20.0,1.0,1.0,217.0,217.0,0.0,0.0,8.0,2.0,0.0,,,7322.0,6638.0,0.0,0.0,0.0,13.0,13.0,,511.0,0.0,0.0,0.717948717948718,14.0,0.1345238728692764,43.0,11.0,,0.0,734.1480102539062,40.0,0.0,0.0,1.5264187866927592,0.0841487279843444,aram
jan,1,0.0,1097.702123275827,0.0,591.3643960440743,2.5,0.5952380952380952,16.0,0.0,0.0,13.0,0.0,0.1594547123099087,0.0,22.0,0.0,92.0,434.0,434.0,0.0,1.0,3.0,10.0,0.0,,,17346.0,11159.0,0.0,0.0,0.0,32.0,16.0,,1131.0,0.0,0.0,0.5952380952380952,2.5,0.2043962277056384,223.0,17.0,,0.0,0.0,30.0,3.0,0.0,1.6976127320954906,0.1971706454465075,aram
jesromero99,1,100.0,1656.3337311938346,1.0,737.5399417701003,5.8,0.58,73.0,0.0,0.0,38.0,0.0,0.1873160342745775,0.0,22.0,0.0,90.0,3487.0,3487.0,0.0,0.0,7.0,5.0,0.0,,,17512.0,12669.0,0.0,0.0,0.0,119.0,73.0,,1030.0,0.0,0.0,0.58,5.8,0.113543552579258,135.0,17.0,,0.0,0.0,421.0,0.0,0.0,6.932038834951456,0.1310679611650485,aram
jifusi7,1,100.0,1909.147821752682,0.0,627.9172068369782,3.9,0.78,35.0,0.0,0.0,34.0,0.0,0.2179961484886945,0.0,35.0,0.0,147.0,2079.0,2079.0,0.0,0.0,4.0,10.0,0.0,,,22759.0,14542.0,0.0,0.0,0.0,64.0,35.0,,1389.0,0.0,0.0,0.78,3.9,0.1035071177217782,278.0,18.0,,1378.0,6075.98876953125,341.0,0.0,0.0,2.764578833693305,0.2001439884809215,aram
jihaawhutup,1,100.0,1053.651082349578,5.0,643.2995087652605,4.888888888888889,0.8301886792452831,9.0,0.0,0.0,126.0,0.0,0.1449552468579474,0.0,35.0,0.0,412.0,239.0,239.0,0.0,0.0,9.0,9.0,0.0,,,18605.0,12494.0,0.0,0.0,0.0,12.0,9.0,,1165.0,0.0,1.0,0.8301886792452831,4.888888888888889,0.2973680126454778,226.0,18.0,,198.0,3856.545166015625,242.0,0.0,0.0,0.6180257510729613,0.1939914163090128,aram
johan302004,1,100.0,1439.6804825067074,1.0,651.3248740205885,2.909090909090909,0.5818181818181818,20.0,0.0,0.0,20.0,0.0,0.1766948338209183,0.0,27.0,0.0,36.0,2241.0,2241.0,0.0,0.0,5.0,11.0,0.0,,,16786.0,10921.0,0.0,0.0,0.0,36.0,20.0,,1005.0,0.0,0.0,0.5818181818181818,2.909090909090909,0.3921989322891727,239.0,17.0,,0.0,0.0,112.0,0.0,0.0,2.149253731343284,0.2378109452736318,aram
johannesoduncu,1,100.0,1546.943422585373,0.0,779.3988328379157,3.230769230769231,0.75,33.0,0.0,0.0,37.0,0.0,0.2001164446312273,0.0,27.0,0.0,119.0,2910.0,2910.0,0.0,0.0,15.0,13.0,0.0,,,22895.0,17464.0,0.0,0.0,0.0,76.0,33.0,,1344.0,0.0,0.0,0.75,3.230769230769231,0.2089495412691106,344.0,18.0,,0.0,0.0,182.0,2.0,0.0,3.3928571428571432,0.2559523809523809,aram
jojijo1005,1,0.0,1198.7354344634125,6.0,703.5146085038838,2.066666666666667,0.6078431372549019,8.0,0.0,0.0,77.0,0.0,0.171103208809374,0.0,24.0,0.0,111.0,243.0,243.0,0.0,0.0,7.0,15.0,0.0,,,14354.0,10999.0,0.0,0.0,0.0,17.0,8.0,,937.0,0.0,0.0,0.6078431372549019,2.066666666666667,0.2983107515992664,328.0,15.0,,0.0,0.0,429.0,0.0,0.0,1.088580576307364,0.3500533617929562,aram
jojowo,1,0.0,1651.818493471602,3.0,708.5497284998818,2.4,0.6666666666666666,31.0,0.0,0.0,71.0,0.0,0.2041520352491724,0.0,24.0,0.0,127.0,391.0,391.0,0.0,0.0,12.0,15.0,0.0,,,16592.0,13016.0,0.0,0.0,0.0,59.0,31.0,,1102.0,0.0,2.0,0.6666666666666666,2.4,0.2248409467735374,332.0,17.0,,0.0,0.0,456.0,2.0,0.0,3.2123411978221417,0.3012704174228675,aram
jst hngin around,1,100.0,2327.709537462914,0.0,757.4051277626718,3.6,0.5454545454545454,21.0,0.0,0.0,61.0,0.0,0.1889776115299488,0.0,21.0,0.0,81.0,6285.0,6285.0,0.0,0.0,15.0,10.0,0.0,,,16742.0,13072.0,0.0,0.0,0.0,40.0,21.0,,1035.0,0.0,0.0,0.5454545454545454,3.6,0.0969467392367678,206.0,17.0,,0.0,0.0,49.0,0.0,0.0,2.318840579710145,0.1990338164251207,aram
juckerhawaii,1,100.0,927.3596142908845,0.0,624.9727812667992,3.6666666666666665,0.5689655172413793,4.0,0.0,0.0,50.0,0.0,0.0988167879835027,0.0,28.0,0.0,113.0,1496.0,1496.0,0.0,3.0,5.0,9.0,0.0,,,17894.0,10704.0,0.0,0.0,0.0,8.0,4.0,,1027.0,0.0,0.0,0.5689655172413793,3.6666666666666665,0.2625999214190928,209.0,17.0,,237.0,237.6469573974609,65.0,0.0,0.0,0.4673807205452775,0.2035053554040896,aram
juicealid,1,100.0,1505.880547973029,0.0,655.0716564680796,3.0,0.6,27.0,0.0,0.0,32.0,0.0,0.1857463661530773,0.0,18.0,0.0,254.0,1662.0,1662.0,0.0,0.0,9.0,9.0,0.0,,,28521.0,18885.0,0.0,0.0,0.0,84.0,27.0,,1729.0,0.0,0.0,0.6,3.0,0.2192504393044058,258.0,18.0,,0.0,0.0,80.0,2.0,0.0,2.91497975708502,0.1492192018507808,aram
juicy,1,100.0,1149.9702700420632,2.0,630.9690444152604,2.1333333333333333,0.4923076923076923,16.0,0.0,0.0,67.0,0.0,0.2061451596903589,0.0,22.0,0.0,63.0,389.0,389.0,0.0,1.0,10.0,15.0,0.0,,,37580.0,20174.0,0.0,0.0,0.0,116.0,16.0,,1918.0,0.0,2.0,0.4923076923076923,2.1333333333333333,0.1086310213055808,439.0,18.0,,0.0,0.0,281.0,0.0,0.0,3.628779979144943,0.2288842544316996,aram
